,id,created_at,user,text,language,lat,lng,user location,user utc offset,user time zone,Parsed,lemmas
73,'398746283642343425',1383874697.0,justlaughloud,@nicolePROPHETa yes pork barrel na yan HAHA I was gonna say that actually HAHA,en,,,Somewhere Cheeky,-32400.0,Alaska,@nicolePROPHETa yes pork barrel na yan HAHA I was gonna say that actually HAHA,"['yes', 'pork', 'barrel', 'yan', 'haha', '-pron-', 'actually', 'haha']"
74,'398746365452222465',1383874716.0,angelikaalonde_,@RenzAronDavid  Napoles zone hehe,tl,,,,-25200.0,Arizona,@RenzAronDavid  Napoles zone hehe,"['napoles', 'zone', 'hehe']"
75,'398746389854703617',1383874722.0,iliodavid,"Dami kong Tuwa. ""Napoles, what does the Fox say?"". Napoles: Hindi ko na po matandaan. #TheFox #lastday",tl,,,QUEZON CITY,-32400.0,Alaska,"Dami kong Tuwa. ""Napoles, what does the Fox say?"". Napoles: Hindi ko na po matandaan. #TheFox #lastday","['dami', 'kong', 'tuwa', 'napole', 'fox', 'napole', 'hindi', 'matandaan', 'thefox', 'lastday']"
76,'398746407097487360',1383874726.0,ThomasianChacha,Naiyak ang mga anghel dahil sa pagsisinungaling ni NAPOLES,tl,,,,-25200.0,Arizona,Naiyak ang mga anghel dahil sa pagsisinungaling ni NAPOLES,"['naiyak', 'ang', 'mga', 'anghel', 'dahil', 'pagsisinungaling', 'napole']"
77,'398746410637459456',1383874727.0,Juliiiyaaa,Kung pwede lang i-alay si Napoles para lumihis ang bagyo eh,tl,,,Neverland,28800.0,Singapore,Kung pwede lang i-alay si Napoles para lumihis ang bagyo eh,"['kung', 'pwede', 'lang', 'alay', 'napoles', 'para', 'lumihis', 'ang']"
78,'398746425816653824',1383874730.0,Sherwyn69_,"@annstappable Wow HAHAHAHAHAHAHA alam mo gumamit ka ng ""Napoles"" Para sa mga matitigas ang muka! :))",tl,,,MNL,28800.0,Beijing,"@annstappable Wow HAHAHAHAHAHAHA alam mo gumamit ka ng ""Napoles"" Para sa mga matitigas ang muka! :))","['wow', 'hahahahahahaha', 'alam', 'gumamit', 'napoles', 'para', 'mga', 'matitigas', 'ang', 'muka']"
79,'398746426634555392',1383874731.0,hanjelululu,"Hahaha. Wala lang I mean, sa inyo. Hahaha. And that's for your honesty. Di mo idol si Napoles. - Sir. HAHAHAH",tl,,,cavite ,-28800.0,Pacific Time (US & Canada),"Hahaha. Wala lang I mean, sa inyo. Hahaha. And that's for your honesty. Di mo idol si Napoles. - Sir. HAHAHAH","['hahaha', 'wala', 'lang', '-pron-', 'mean', 'inyo', 'hahaha', 'and', 'honesty', 'idol', 'napoles', 'sir', 'hahahah']"
80,'398746426651320320',1383874731.0,OfficialJaypeeM,"""I INVOKE MY RIGHTS"" favorite lines ni Napoles. Hahaha",en,,,New York  Batangas,14400.0,Abu Dhabi,"""I INVOKE MY RIGHTS"" favorite lines ni Napoles. Hahaha","['-pron-', 'invoke', 'right', 'favorite', 'line', 'napoles', 'hahaha']"
81,'398746434377637888',1383874732.0,iamjufren10,Hiring Admin  I Invoke My Right Against Self Incrimination - Janet NapolesSino gusto?,en,,,Philippines,-28800.0,Pacific Time (US & Canada),Hiring Admin  I Invoke My Right Against Self Incrimination - Janet NapolesSino gusto?,"['hire', 'admin', '-pron-', 'invoke', '-pron-', 'right', 'against', 'self', 'incrimination', 'janet', 'napolessino', 'gusto']"
82,'398746438126927873',1383874733.0,Bunchuchu,"Gayahin Nyo Si Napoles, HINDI SUMUSUKO! :3",tl,,,San Perdro Laguna :),28800.0,Beijing,"Gayahin Nyo Si Napoles, HINDI SUMUSUKO! :3","['gayahin', 'nyo', 'napoles', 'hindi', 'sumusuko']"
83,'398746481890320384',1383874744.0,Juliiiyaaa,Ang laki na ng ilong ni Napoles! Ipasok na si Honesto!,tl,,,Neverland,28800.0,Singapore,Ang laki na ng ilong ni Napoles! Ipasok na si Honesto!,"['ang', 'laki', 'ilong', 'napoles', 'ipasok', 'honesto']"
84,'398746481143738368',1383874744.0,youknees_19,"@medaKeepCalm: I say ""I DON'T KNOW"" to everything when I'm in a bad mood. Bad mood si Napoles",en,,,"manila, phillipines",-32400.0,Alaska,"@medaKeepCalm: I say ""I DON'T KNOW"" to everything when I'm in a bad mood. Bad mood si Napoles","['-pron-', '-pron-', ""don't"", 'know', '-pron-', 'bad', 'mood', 'bad', 'mood', 'napole']"
85,'398746489813360641',1383874746.0,PAMiindert,Ang sarap ng Ipapulis nitong si hatsune. Dinadaig si Napoles eh. Fuckh,tl,,,MNL. ,28800.0,Beijing,Ang sarap ng Ipapulis nitong si hatsune. Dinadaig si Napoles eh. Fuckh,"['ang', 'sarap', 'ipapulis', 'nitong', 'hatsune', 'dinadaig', 'napoles', 'fuckh']"
86,'398746519399981056',1383874753.0,SmileForCriz,"Ramdam na ramdam na talaga si Bagyong Yolanda. For sure, Hindi alam ni Napoles. #YolandaPH #PrayForThePhilippines",tl,,,,-32400.0,Alaska,"Ramdam na ramdam na talaga si Bagyong Yolanda. For sure, Hindi alam ni Napoles. #YolandaPH #PrayForThePhilippines","['ramdam', 'ramdam', 'talaga', 'bagyong', 'for', 'sure', 'hindi', 'alam', 'napoles', 'prayforthephilippine']"
87,'398746518963752960',1383874753.0,SIRsershler,@janelleynieves @pupplease Ako: masaya ka ba sa buhay mo?Napoles: hindi ko po...Ako: *ratatatatatat* RIP Napoles! URUR ka!,tl,,,,28800.0,Beijing,@janelleynieves @pupplease Ako: masaya ka ba sa buhay mo?Napoles: hindi ko po...Ako: *ratatatatatat* RIP Napoles! URUR ka!,"['ako', 'masaya', 'buhay', 'mo?napole', 'hindi', 'ako', 'ratatatatatat', 'rip', 'napole', 'urur']"
88,'398746530116427776',1383874755.0,imjayvillanueva,Kaya naman pala ! ILLUMINATI si Napoles ! http://t.co/tKDFqZxooT,tl,,,Sin City,28800.0,Singapore,Kaya naman pala ! ILLUMINATI si Napoles ! http://t.co/tKDFqZxooT,"['kaya', 'naman', 'pala', 'illuminati', 'napoles']"
89,'398746562060251136',1383874763.0,PhilstarNews,Bong's lawyer: Senate body violated Napoles' right @PhilstarNews http://t.co/TEaLmTI25c,en,,,"Manila, Philippines",28800.0,Singapore,Bong's lawyer: Senate body violated Napoles' right @PhilstarNews http://t.co/TEaLmTI25c,"['bong', 'lawyer', 'senate', 'body', 'violate', 'napoles', 'right']"
90,'398746568632721408',1383874764.0,MicaRuales,@HarrysFiance_  what? Yung hindi po hindi po something?? Napoles yan te hahaha so mean. ,tl,,,"Olongapo city, Philippines",,,@HarrysFiance_  what? Yung hindi po hindi po something?? Napoles yan te hahaha so mean. ,"['yung', 'hindi', 'hindi', 'napole', 'yan', 'hahaha', 'mean']"
91,'398746591344877568',1383874770.0,aureacalica,Palace does not intend to feed alleged pork barrel queen Janet Lim-Napoles to the lions despite her refusal to talk,en,,,Philippines,28800.0,Singapore,Palace does not intend to feed alleged pork barrel queen Janet Lim-Napoles to the lions despite her refusal to talk,"['palace', 'intend', 'feed', 'allege', 'pork', 'barrel', 'queen', 'janet', 'lim', 'napoles', 'lion', 'despite', 'refusal', 'talk']"
92,'398746607660703744',1383874774.0,ikittyOooh,Ang tigas ng mukha ni Napoles whahaha,tl,,,,28800.0,Singapore,Ang tigas ng mukha ni Napoles whahaha,"['ang', 'tigas', 'mukha', 'napoles', 'whahaha']"
93,'398746609241956353',1383874774.0,KaatInfinity,Sakto lang daw yung yaman nila Napoles. Eh ano kami!? HAMPASLUPA? GANON?,tl,,,Manila Philippines,-28800.0,Pacific Time (US & Canada),Sakto lang daw yung yaman nila Napoles. Eh ano kami!? HAMPASLUPA? GANON?,"['sakto', 'lang', 'daw', 'yung', 'yaman', 'nila', 'napoles', 'ano', 'kami', 'hampaslupa', 'ganon']"
94,'398746626790924288',1383874778.0,mitchjacutina,Yung kagandahan mo parang sagot ni Napoles  HINDI KO PO ALAM!,tl,,,,28800.0,Beijing,Yung kagandahan mo parang sagot ni Napoles  HINDI KO PO ALAM!,"['yung', 'kagandahan', 'parang', 'sagot', 'napoles', 'hindi', 'alam']"
95,'398746626904166400',1383874778.0,xxMAIRAA,"""@imjonlucas: Andiyan na si Yolanda!!! Im sure si Napoles ""Hindi niya alam"" :(""",tl,,,Reality,-32400.0,Alaska,"""@imjonlucas: Andiyan na si Yolanda!!! Im sure si Napoles ""Hindi niya alam"" :(""","['andiyan', '-pron-', 'sure', 'napoles', 'hindi', 'niya', 'alam']"
96,'398746646478979072',1383874783.0,heywazzupclaire,"@imjonlucas: Andiyan na si Yolanda!!! Im sure si Napoles ""Hindi niya alam"" :( jon pls hehe",tl,,,,-21600.0,Central Time (US & Canada),"@imjonlucas: Andiyan na si Yolanda!!! Im sure si Napoles ""Hindi niya alam"" :( jon pls hehe","['andiyan', '-pron-', 'sure', 'napoles', 'hindi', 'niya', 'alam', 'jon', 'pls', 'hehe']"
97,'398746664648716288',1383874787.0,jennykuku,"Dapat kumanta nalang si Napoles kahapon ng 'Wag mo ng itanong sa akin, di ko rin naman sasabihin' HAHAHAHAH",tl,,,Cavite City,28800.0,Hong Kong,"Dapat kumanta nalang si Napoles kahapon ng 'Wag mo ng itanong sa akin, di ko rin naman sasabihin' HAHAHAHAH","['dapat', 'kumanta', 'nalang', 'napoles', 'kahapon', 'wag', 'itanong', 'akin', 'rin', 'naman', 'sasabihin', 'hahahahah']"
98,'398746694327607296',1383874794.0,superPetss,sana lahat tayo katulad ni Napoles.. bigla nalang yayaman ng Hindi natin alam!,tl,,,Isabela,-32400.0,Alaska,sana lahat tayo katulad ni Napoles.. bigla nalang yayaman ng Hindi natin alam!,"['sana', 'lahat', 'tayo', 'katulad', 'napoles', 'bigla', 'nalang', 'yayaman', 'hindi', 'natin', 'alam']"
99,'398746714229583875',1383874799.0,NicNicKnacks13,"""@OfficialJaypeeM: ""I INVOKE MY RIGHTS"" favorite lines ni Napoles. Hahaha"" Napoles Zone hahaha :P Unli siya eyyy :P",tl,,,,-25200.0,Arizona,"""@OfficialJaypeeM: ""I INVOKE MY RIGHTS"" favorite lines ni Napoles. Hahaha"" Napoles Zone hahaha :P Unli siya eyyy :P","['-pron-', 'invoke', 'right', 'favorite', 'line', 'napoles', 'hahaha', 'napoles', 'zone', 'hahaha', 'unli', 'siya', 'eyyy']"
100,'398746751009447936',1383874808.0,monsterjah,"""@Juliiiyaaa :Kung pwede lang i-alay si Napoles para lumihis ang bagyo eh"" HAHAHAH",tl,,,Sa Library :),-28800.0,Pacific Time (US & Canada),"""@Juliiiyaaa :Kung pwede lang i-alay si Napoles para lumihis ang bagyo eh"" HAHAHAH","['kung', 'pwede', 'lang', 'alay', 'napoles', 'para', 'lumihis', 'ang', 'hahahah']"
101,'398746805359218688',1383874821.0,FudgieWACKS,Dapat i-alay si napoles kay Yolanda para umalis na ng bansa,tl,,,,-25200.0,Arizona,Dapat i-alay si napoles kay Yolanda para umalis na ng bansa,"['dapat', 'alay', 'napole', 'kay', 'para', 'umali', 'bansa']"
102,'398746822140628992',1383874825.0,yowitsmarco,NAPOLES!!! MAY PASOK BA BUKAS? SAGOOOOT AGAAAAD!,tl,,,pasig city phillpines,28800.0,Beijing,NAPOLES!!! MAY PASOK BA BUKAS? SAGOOOOT AGAAAAD!,"['napole', 'may', 'pasok', 'bukas', 'sagoooot', 'agaaaad']"
103,'398746847415513088',1383874831.0,BerryGoodYo_12,"Janet Napoles: ""Wala akong alam. Hindi ko po talaga alam. I Invoke My Right Against Self-Incrimination.""Arnold... http://t.co/1ojsIixPPg",tl,,,Philippines,28800.0,Kuala Lumpur,"Janet Napoles: ""Wala akong alam. Hindi ko po talaga alam. I Invoke My Right Against Self-Incrimination.""Arnold... http://t.co/1ojsIixPPg","['janet', 'napole', 'wala', 'akong', 'alam', 'hindi', 'talaga', 'alam', '-pron-', 'invoke', '-pron-', 'right', 'against', 'self', 'incrimination.""arnold']"
104,'398746849659478017',1383874831.0,LianaLouisse,Yang KAGANDAHAN na sinasabi mo parang sagot ni Napoles. HINDI KO ALAM! -_-,tl,,,"Caloocan, Philippines",28800.0,Beijing,Yang KAGANDAHAN na sinasabi mo parang sagot ni Napoles. HINDI KO ALAM! -_-,"['yang', 'kagandahan', 'sinasabi', 'parang', 'sagot', 'napoles', 'hindi', 'alam']"
105,'398746853551783936',1383874832.0,MITCHofG5,@Krisharyana @_ivannnnn haha! Kasama mo naman talaga ako nun eh. Si napoles ka ba? :),tl,,,Paris,-10800.0,Greenland,@Krisharyana @_ivannnnn haha! Kasama mo naman talaga ako nun eh. Si napoles ka ba? :),"['haha', 'kasama', 'naman', 'talaga', 'ako', 'nun', 'napole']"
106,'398746874498146305',1383874837.0,leighanneisidro,Napoles? Haha,tl,,,wonderland,28800.0,Beijing,Napoles? Haha,"['napole', 'haha']"
107,'398746897906933760',1383874843.0,ayembabybluish,"Napoles bukod sa hindi mo alam, ano pang alam mo? Paki explain! Labyu!",tl,,,Dasmarias Cavite,28800.0,Beijing,"Napoles bukod sa hindi mo alam, ano pang alam mo? Paki explain! Labyu!","['napole', 'bukod', 'hindi', 'alam', 'ano', 'pang', 'alam', 'paki', 'explain', 'labyu']"
108,'398746898669895680',1383874843.0,scribblerjack,RT @aureacalica: Palace does not intend to feed alleged pork barrel queen Janet Lim-Napoles to the lions despite her refusal to talk,en,,,"Quezon City, Philippines",28800.0,Ulaan Bataar,RT @aureacalica: Palace does not intend to feed alleged pork barrel queen Janet Lim-Napoles to the lions despite her refusal to talk,"['palace', 'intend', 'feed', 'allege', 'pork', 'barrel', 'queen', 'janet', 'lim', 'napoles', 'lion', 'despite', 'refusal', 'talk']"
109,'398746898787344384',1383874843.0,heyitsmenicolee,"""@DonyaInaLabyuuu: Anak. Alam kaya ni Napoles na andito na sa Pilipinas si Yolanda? Paki-explain! Labyu!""",tl,,,,28800.0,Singapore,"""@DonyaInaLabyuuu: Anak. Alam kaya ni Napoles na andito na sa Pilipinas si Yolanda? Paki-explain! Labyu!""","['anak', 'alam', 'kaya', 'napoles', 'andito', 'pilipinas', 'paki', 'explain', 'labyu']"
110,'398746896119758848',1383874843.0,ThomasianChacha,Kahit si NAPOLES nalang bagyuhin mu,tl,,,,-25200.0,Arizona,Kahit si NAPOLES nalang bagyuhin mu,"['kahit', 'napoles', 'nalang', 'bagyuhin']"
111,'398746918634811392',1383874848.0,ZeerooNiinee,si NAPOLES ka ba ? . . .. . . .Kasee WALA KANG ALAM ! ^.^,tl,,,Sa puso mo :'',-25200.0,Arizona,si NAPOLES ka ba ? . . .. . . .Kasee WALA KANG ALAM ! ^.^,"['napoles', '.kasee', 'wala', 'kang', 'alam', '^.^']"
112,'398746962763083776',1383874858.0,AkoJamila,Di man ako kasing honest tulad ni honestoPero di Naman kasing sinungaling tulad kay napoles.,tl,,,Philippines,28800.0,Beijing,Di man ako kasing honest tulad ni honestoPero di Naman kasing sinungaling tulad kay napoles.,"['man', 'ako', 'kas', 'honest', 'tulad', 'honestopero', 'naman', 'kas', 'sinungal', 'tulad', 'kay', 'napole']"
113,'398747031147003905',1383874875.0,Baibonn,"@PhilstarNews # More than deletion, we'd to see they make laws making it a crime for legislators to have it! NO MORE PORK BARREL in Congress",en,,,"Quezon City, Philippines",,,"@PhilstarNews # More than deletion, we'd to see they make laws making it a crime for legislators to have it! NO MORE PORK BARREL in Congress","['more', 'deletion', 'would', 'law', 'make', 'crime', 'legislator', 'more', 'pork', 'barrel', 'congress']"
114,'398747050713444352',1383874879.0,_ohItsSuuuperA,"Pork Barrel Scam, earthquake, super typhoon... #PrayForThePhilippines",en,,,"Tanza Cavite, PHI",28800.0,Hong Kong,"Pork Barrel Scam, earthquake, super typhoon... #PrayForThePhilippines","['pork', 'barrel', 'scam', 'earthquake', 'prayforthephilippine']"
115,'398747063141167104',1383874882.0,beRODJ,Wow. Kumare. @PhilstarNews: Bong's lawyer: Senate body violated Napoles' right @PhilstarNews http://t.co/NYNC98EQAB,en,,,,28800.0,Kuala Lumpur,Wow. Kumare. @PhilstarNews: Bong's lawyer: Senate body violated Napoles' right @PhilstarNews http://t.co/NYNC98EQAB,"['wow', 'kumare', 'bong', 'lawyer', 'senate', 'body', 'violate', 'napoles', 'right']"
116,'398747136520515584',1383874900.0,yixinq_b,@kidyeol me too. I prefer wiggleroom. Sigh na-napoles friend natin &gt&lt napoles 2.0,en,,,,28800.0,Hong Kong,@kidyeol me too. I prefer wiggleroom. Sigh na-napoles friend natin &gt&lt napoles 2.0,"['-pron-', 'prefer', 'wiggleroom', 'sigh', 'napole', 'friend', 'natin', 'gt&lt', 'napole']"
117,'398747152178225152',1383874904.0,JBTAGALOGMEMES,NAPOLES-ZONEhi hi hello -sliggity http://t.co/jq2VIfgHdm,en,,,Philippines,-25200.0,Arizona,NAPOLES-ZONEhi hi hello -sliggity http://t.co/jq2VIfgHdm,"['napoles', 'zonehi', 'hello', '-sliggity']"
118,'398747181211197440',1383874911.0,AnaJanePalaD3,"JANET NAPOLESJ- anet JanetA- lahas kay mahal, magara ang damitN-ais malaman kaninong pera ang yong ginamit?... http://t.co/inx62OdH9g",tl,,,,,,"JANET NAPOLESJ- anet JanetA- lahas kay mahal, magara ang damitN-ais malaman kaninong pera ang yong ginamit?... http://t.co/inx62OdH9g","['janet', 'napolesj-', 'anet', 'janeta-', 'laha', 'kay', 'mahal', 'magara', 'ang', 'damitn', 'ais', 'malaman', 'kaninong', 'pera', 'ang', 'yong', 'ginamit']"
119,'398747201662222336',1383874915.0,yocezto,"Pag-alis mo sa bansa, sama mo na rin si Napoles pls. @BagyongYoIanda",tl,14.57343263,120.9975392,,-32400.0,Alaska,"Pag-alis mo sa bansa, sama mo na rin si Napoles pls. @BagyongYoIanda","['pag', 'alis', 'bansa', 'sama', 'rin', 'napoles', 'pls']"
120,'398747206372438016',1383874917.0,iCEEOneD,"""@vicegandalines: Yolanda, handa naming ialay ang Chicser at si Napoles umalis ka lang sa Pinas.""",tl,,,"Manila,Philippines",,,"""@vicegandalines: Yolanda, handa naming ialay ang Chicser at si Napoles umalis ka lang sa Pinas.""","['handa', 'name', 'ialay', 'ang', 'chicser', 'napoles', 'umali', 'lang', 'pinas']"
121,'398747230511071232',1383874922.0,ivanborgy,Kahapon trending si Napoles. Ngayon si Yolanda. Bukas si Ariella.,tl,,,Panem,-32400.0,Alaska,Kahapon trending si Napoles. Ngayon si Yolanda. Bukas si Ariella.,"['kahapon', 'trend', 'napoles', 'ngayon', 'bukas', 'ariella']"
122,'398747245858021376',1383874926.0,PhilippineStar,Palace does not intend to feed alleged pork barrel queen Janet Lim-Napoles to the lions despite her refusal to talk | via @aureacalica,en,,,Philippines,28800.0,Hong Kong,Palace does not intend to feed alleged pork barrel queen Janet Lim-Napoles to the lions despite her refusal to talk | via @aureacalica,"['palace', 'intend', 'feed', 'allege', 'pork', 'barrel', 'queen', 'janet', 'lim', 'napoles', 'lion', 'despite', 'refusal', 'talk']"
123,'398747244234412033',1383874926.0,yojjiemochi,"Ano ba yan, nababaliw na 'ko dito :( =))))) Napoles kasi e lololol",tl,,,MNL,28800.0,Singapore,"Ano ba yan, nababaliw na 'ko dito :( =))))) Napoles kasi e lololol","['ano', 'yan', 'nababaliw', 'dito', 'napoles', 'kasi', 'lololol']"
124,'398747245643718656',1383874926.0,Usshhhleah,"""@Senyora: Galing umarte ni Napoles, Artista na yan!""",tl,,,enrique gil's,-32400.0,Alaska,"""@Senyora: Galing umarte ni Napoles, Artista na yan!""","['gal', 'umarte', 'napoles', 'artista', 'yan']"
125,'398747263238828032',1383874930.0,jodelynguden,"@Dyowks: Ang KAGANDAHAN mo parang sagot ni Napoles, HINDI KO ALAM!",tl,,,taguig city,,,"@Dyowks: Ang KAGANDAHAN mo parang sagot ni Napoles, HINDI KO ALAM!","['ang', 'kagandahan', 'parang', 'sagot', 'napoles', 'hindi', 'alam']"
126,'398747267500240896',1383874931.0,GeorgieLuffy,"""pagkatapos ng gabing yon parang Napoles na ang status natin."" =)))))",tl,,,Philipines,-28800.0,Pacific Time (US & Canada),"""pagkatapos ng gabing yon parang Napoles na ang status natin."" =)))))","['pagkatapos', 'gab', 'yon', 'parang', 'napoles', 'ang', 'status', 'natin']"
127,'398747269551247360',1383874932.0,EnriquezMaeMae,"Ang Kagandahan mo parang sagot ni Napoles, HNDI KO PO ALAM.",tl,,,,28800.0,Beijing,"Ang Kagandahan mo parang sagot ni Napoles, HNDI KO PO ALAM.","['ang', 'kagandahan', 'parang', 'sagot', 'napoles', 'hndi', 'alam']"
128,'398747279265251328',1383874934.0,adriaaannee,@lermanchance @readeatfangirl @oncemoredorothy I'm kind of glad that they somehow diverted some of the attentionto Napoles not just thestorm,en,,,Jamie's Pocket,28800.0,Singapore,@lermanchance @readeatfangirl @oncemoredorothy I'm kind of glad that they somehow diverted some of the attentionto Napoles not just thestorm,"['-pron-', 'kind', 'glad', 'divert', 'attentionto', 'napoles', 'thestorm']"
129,'398747318242906112',1383874943.0,AngelCaritan,"Miss Napoles, totoo ba ito?Di po. Eh ano ang totoo? Di ko po alam sa kanila. HAHAHAHAHA.",tl,,,Point Guard :)),,,"Miss Napoles, totoo ba ito?Di po. Eh ano ang totoo? Di ko po alam sa kanila. HAHAHAHAHA.","['miss', 'napoles', 'totoo', 'ito?di', 'ano', 'ang', 'totoo', 'alam', 'kanila', 'hahahahaha']"
130,'398747327403261952',1383874945.0,ClaireAnnFabian,Sigurado ba kayong si Napoles ang nagnakaw saten? Mukhang walang alam eh!!!,tl,,,// MNL,-25200.0,Arizona,Sigurado ba kayong si Napoles ang nagnakaw saten? Mukhang walang alam eh!!!,"['sigurado', 'kayong', 'napoles', 'ang', 'nagnakaw', 'saten', 'mukhang', 'walang', 'alam']"
131,'398747348852936704',1383874950.0,DesireeJoyy,"woot NAPOLES ba ""d ko po alam"" sumbagon tka run!!!! bsig ma d ko alam gud na imung nawung ba!!!!!!!",tl,,,davao city philippines,28800.0,Beijing,"woot NAPOLES ba ""d ko po alam"" sumbagon tka run!!!! bsig ma d ko alam gud na imung nawung ba!!!!!!!","['woot', 'napoles', 'alam', 'sumbagon', 'tka', 'run', 'bsig', 'alam', 'gud', 'imung', 'nawung']"
132,'398747349129781249',1383874951.0,itsmeAnnaJoie,"May bagyo pa, may lindol pa at yung pinaka worst ay may pork barrel scam pa.. Nasa amin na talaga ang lahat .. #Philippines",tl,,,cebu city,-25200.0,Arizona,"May bagyo pa, may lindol pa at yung pinaka worst ay may pork barrel scam pa.. Nasa amin na talaga ang lahat .. #Philippines","['may', 'lindol', 'yung', 'pinaka', 'bad', 'pork', 'barrel', 'scam', 'nasa', 'amin', 'talaga', 'ang', 'lahat', 'philippine']"
133,'398747360358334464',1383874953.0,MaiLovesYou,"Kung makapagmura dahil kay Napoles, tapos magdadasal dahil kay Yolanda. Tsk.",tl,,,"Manila, Philippines",28800.0,Singapore,"Kung makapagmura dahil kay Napoles, tapos magdadasal dahil kay Yolanda. Tsk.","['kung', 'makapagmura', 'dahil', 'kay', 'napoles', 'tapos', 'magdadasal', 'dahil', 'kay', 'tsk']"
134,'398747370386489344',1383874956.0,Wachuwichek,@CalchasX @ItsMeDianaaa Napoles-zoned,nl,,,Taytay Rizal,-25200.0,Arizona,@CalchasX @ItsMeDianaaa Napoles-zoned,"['napole', 'zone']"
135,'398747381597872128',1383874958.0,KarloBonifacio9,"""@vicegandalines: Yolanda, handa naming ialay ang Chicser at si Napoles umalis ka lang sa Pinas.""",tl,,,"Macabebe, Pampanga Philippines",-25200.0,Arizona,"""@vicegandalines: Yolanda, handa naming ialay ang Chicser at si Napoles umalis ka lang sa Pinas.""","['handa', 'name', 'ialay', 'ang', 'chicser', 'napoles', 'umali', 'lang', 'pinas']"
136,'398747398165393408',1383874962.0,aureacalica,The safety of detainees is an institutional concern of the government - Coloma on securing Napoles even without her spilling the beans,en,,,Philippines,28800.0,Singapore,The safety of detainees is an institutional concern of the government - Coloma on securing Napoles even without her spilling the beans,"['the', 'safety', 'detainee', 'institutional', 'concern', 'government', 'coloma', 'secure', 'napole', 'spill', 'bean']"
137,'398747407711600640',1383874965.0,DanetteCatalan,Oooooooh Napoles pag iban kmo ni yolanda  char! Feeling affected ,tl,,,Davao PH,28800.0,Beijing,Oooooooh Napoles pag iban kmo ni yolanda  char! Feeling affected ,"['oooooooh', 'napoles', 'pag', 'iban', 'kmo', 'char', 'feel', 'affected']"
138,'398747407821049856',1383874965.0,kittenfranco,"Mga gumamit ng Napoles Facial Cream. :))) konting konsiderasyon naman mga ser, bumabagyo na ampechay! http://t.co/1FXU01Lvzl",tl,,,,28800.0,Hong Kong,"Mga gumamit ng Napoles Facial Cream. :))) konting konsiderasyon naman mga ser, bumabagyo na ampechay! http://t.co/1FXU01Lvzl","['mga', 'gumamit', 'napoles', 'facial', 'cream', 'kont', 'konsiderasyon', 'naman', 'mga', 'ser', 'bumabagyo', 'ampechay']"
139,'398747460903768064',1383874977.0,aidelacruz,@gmanews: Napoles' denials can be used against her Escudero http://t.co/NNYsqBMlJx Yesss! I love Chiz! :D,en,,,instagram: aidelacruz,28800.0,Hong Kong,@gmanews: Napoles' denials can be used against her Escudero http://t.co/NNYsqBMlJx Yesss! I love Chiz! :D,"['napole', 'denial', 'escudero', 'yesss', '-pron-', 'love', 'chiz']"
140,'398747467010670592',1383874979.0,karljudemmanuel,@karmelaocampo: me: isip ka ng name na malapit sa pig kuya karlo: jinggoy estrada #sobranghugot sorry na po. Pork barrel kasi. Lol,tl,,,Philippines,28800.0,Hong Kong,@karmelaocampo: me: isip ka ng name na malapit sa pig kuya karlo: jinggoy estrada #sobranghugot sorry na po. Pork barrel kasi. Lol,"['isip', 'malapit', 'pig', 'kuya', 'karlo', 'jinggoy', 'estrada', 'sobranghugot', 'sorry', 'pork', 'barrel', 'kasi', 'lol']"
141,'398747492076249088',1383874985.0,Alexlobarbio,Anak !!! Alam kaya ni Napoles na andito na sa Pilipinas si Yolanda? Paki-explain! Labyu!,tl,,,pasig city,-28800.0,Pacific Time (US & Canada),Anak !!! Alam kaya ni Napoles na andito na sa Pilipinas si Yolanda? Paki-explain! Labyu!,"['anak', 'alam', 'kaya', 'napoles', 'andito', 'pilipinas', 'paki', 'explain', 'labyu']"
142,'398747497973039104',1383874986.0,kristelletabao,@mariamiccah panuorin mo yung senate hearing ni Napoles! hahahaha kung gusto mo lang :)) nangigilaiti kasi ako eh,tl,,,Antipowlo,28800.0,Beijing,@mariamiccah panuorin mo yung senate hearing ni Napoles! hahahaha kung gusto mo lang :)) nangigilaiti kasi ako eh,"['panuorin', 'yung', 'senate', 'hear', 'napoles', 'hahahaha', 'kung', 'gusto', 'lang', 'nangigilaiti', 'kasi', 'ako']"
143,'398747522174164992',1383874992.0,Gela1D,YOLANDA UMALIS KANA PLEZZZ. SAMA MO NARIN SI NAPOLES BILANG SOUVENEIR.,tl,,,England  MNL,-25200.0,Arizona,YOLANDA UMALIS KANA PLEZZZ. SAMA MO NARIN SI NAPOLES BILANG SOUVENEIR.,"['umalis', 'kana', 'plezzz', 'sama', 'narin', 'napoles', 'bilang', 'souveneir']"
144,'398747529140924416',1383874993.0,shellylabsquen,' Trending si Yolanda :DD ug si Janet Napoles :))) may pa sila ^^V,tl,,,Davao City,28800.0,Beijing,' Trending si Yolanda :DD ug si Janet Napoles :))) may pa sila ^^V,"['trend', 'janet', 'napoles', 'sila', '^^v']"
